pattern_id,link_id,url,source,price
835876,1,https://www.ravelry.com/patterns/library/shawl-english-garden,Ravelry,6.5 USD
837626,1,https://www.ravelry.com/patterns/library/shawl-vs-scarf,Ravelry,5.0 USD
845814,1,https://www.ravelry.com/patterns/library/shawl-arepa-5-circle,Ravelry,450.0 RUB
845828,1,https://www.ravelry.com/patterns/library/shawl-elven-valley,Ravelry,300.0 RUB
846055,1,https://www.ravelry.com/patterns/library/shawl-crescent-seasons-summer,Ravelry,350.0 RUB
845823,1,https://www.ravelry.com/patterns/library/shawl-in-the-technique-of-swing-watercolor,Ravelry,350.0 RUB
860736,1,https://www.ravelry.com/patterns/library/shawl-delta,Ravelry,Free
861523,1,https://www.ravelry.com/patterns/library/shawl-belgrado,Ravelry,Free
845813,1,https://www.ravelry.com/patterns/library/shawl-arepa-version-2,Ravelry,400.0 RUB
850695,1,https://www.ravelry.com/patterns/library/shawl-katerina,Ravelry,4.99 USD
867833,1,https://www.ravelry.com/patterns/library/shawl-ocean,Ravelry,1.9 EUR
853950,1,https://www.ravelry.com/patterns/library/shawl-its-raining-stars,Ravelry,5.0 EUR
854643,1,https://www.ravelry.com/patterns/library/shawl-07-07,Ravelry,Free
854706,1,https://www.ravelry.com/patterns/library/shawl-07-27,Ravelry,2.0 EUR
869731,1,https://www.ravelry.com/patterns/library/shawl-of-spikes,Ravelry,3.5 GBP
871131,1,https://www.ravelry.com/patterns/library/shawl-pumpkin,Ravelry,1.9 EUR
862771,1,https://www.ravelry.com/patterns/library/shawl-we-dance-3,Ravelry,Free
874911,1,https://www.ravelry.com/patterns/library/shawl-spring,Ravelry,3.0 USD
870419,1,https://www.ravelry.com/patterns/library/shawl-of-courage,Ravelry,6.7 EUR
863117,1,https://www.ravelry.com/patterns/library/shawl-delta-2,Ravelry,Free
866256,1,https://www.ravelry.com/patterns/library/shawl-angel-heart,Ravelry,5.0 USD
863124,1,https://www.ravelry.com/patterns/library/shawl-delta-3,Ravelry,3.0 USD
868948,1,https://www.ravelry.com/patterns/library/shawl-minie,Ravelry,Free
882347,1,https://www.ravelry.com/patterns/library/shawl-44,Ravelry,Free
894209,1,https://www.ravelry.com/patterns/library/shawl-tiles,Ravelry,5.0 USD
877638,1,https://www.ravelry.com/patterns/library/shawl-intrusa,Ravelry,Free
891747,1,https://www.ravelry.com/patterns/library/shawl-starfall,Ravelry,5.0 USD
895951,1,https://www.ravelry.com/patterns/library/shawl-45,Ravelry,Free
911488,1,https://www.ravelry.com/patterns/library/shawl-of-serenity,Ravelry,6.5 USD
897816,1,https://www.ravelry.com/patterns/library/shawl-long-island,Ravelry,3.9 EUR
921838,1,https://www.ravelry.com/patterns/library/shawl-maat,Ravelry,300.0 RUB
922965,1,https://www.ravelry.com/patterns/library/shawl-danu,Ravelry,350.0 RUB
904680,1,https://www.ravelry.com/patterns/library/shawl-sky-is-the-limit,Ravelry,Free
926514,1,https://www.ravelry.com/patterns/library/shawl-adora,Ravelry,Free
921842,1,https://www.ravelry.com/patterns/library/shawl-leila,Ravelry,300.0 RUB
912988,1,https://www.ravelry.com/patterns/library/shawl-small-diamonds,Ravelry,6.35 EUR
923815,1,https://www.ravelry.com/patterns/library/shawl-tabia,Ravelry,Free
921801,1,https://www.ravelry.com/patterns/library/shawl-karina,Ravelry,300.0 RUB
929884,1,https://www.ravelry.com/patterns/library/shawl-natalies-summer,Ravelry,4.5 EUR
921815,1,https://www.ravelry.com/patterns/library/shawl-bactus-chest-with-fairy-tales-estonian,Ravelry,380.0 RUB
921836,1,https://www.ravelry.com/patterns/library/shawl-rendez-vous,Ravelry,350.0 RUB
921312,1,https://www.ravelry.com/patterns/library/shawl-danka,Ravelry,6.0 USD
921837,1,https://www.ravelry.com/patterns/library/shawl-seshet,Ravelry,300.0 RUB
923506,1,https://www.ravelry.com/patterns/library/shawl-blueberry-dessert,Ravelry,2.0 USD
933477,1,https://www.ravelry.com/patterns/library/shawl-snezhinka,Ravelry,15.0 USD
956453,1,https://www.ravelry.com/patterns/library/shawl-luna,Ravelry,4.99 USD
951781,1,https://www.ravelry.com/patterns/library/shawl-foglietto,Ravelry,Free
956520,1,https://www.ravelry.com/patterns/library/shawl-half-shells,Ravelry,7.5 USD
962586,1,https://www.ravelry.com/patterns/library/shawl--cleanliness,Ravelry,Free
963335,1,https://www.ravelry.com/patterns/library/shawl-firlefanz,Ravelry,Free
950117,1,https://www.ravelry.com/patterns/library/shawl-strawberry-glade,Ravelry,5.0 USD
967674,1,https://www.ravelry.com/patterns/library/shawl-school-2019,Ravelry,6.0 USD
970100,1,https://www.ravelry.com/patterns/library/shawl-sochnevy-pebbles-malachite,Ravelry,380.0 RUB
967182,1,https://www.ravelry.com/patterns/library/shawl-bindweed,Ravelry,2.0 USD
965993,1,https://www.ravelry.com/patterns/library/shawl-fresno-flexible,Ravelry,2.5 EUR
967218,1,https://www.ravelry.com/patterns/library/shawl-without-weaving-ends,Ravelry,2.9 EUR
967890,1,https://www.ravelry.com/patterns/library/shawl-49,Ravelry,Free
970101,1,https://www.ravelry.com/patterns/library/shawl-malachite-casket,Ravelry,380.0 RUB
961782,1,https://www.ravelry.com/patterns/library/shawl-yeah,Ravelry,1.5 GBP
977795,1,https://www.ravelry.com/patterns/library/shawl-xl-aurora,Ravelry,5.0 USD
987557,1,https://www.ravelry.com/patterns/library/shawl-impulse,Ravelry,4.49 EUR
995990,1,https://www.ravelry.com/patterns/library/shawl-taimi,Ravelry,4.5 EUR
986356,1,https://www.ravelry.com/patterns/library/shawl-for-everyone-,Ravelry,Free
982271,1,https://www.ravelry.com/patterns/library/shawl-my-joy,Ravelry,6.5 USD
982278,1,https://www.ravelry.com/patterns/library/shawl-winter-forest,Ravelry,6.5 USD
1002405,1,https://www.ravelry.com/patterns/library/shawl-with-a-little-backbone,Ravelry,Free
1007683,1,https://www.ravelry.com/patterns/library/shawl-e05,Ravelry,Free
996862,1,https://www.ravelry.com/patterns/library/shawl-asimetrico-eugenia,Ravelry,7.0 USD
992260,1,https://www.ravelry.com/patterns/library/shawl-kite-vozdushnyj-zmej,Ravelry,Free
1010160,1,https://www.ravelry.com/patterns/library/shawl-badlands,Ravelry,5.0 EUR
999008,1,https://www.ravelry.com/patterns/library/shawl-top-down-preticor,Ravelry,7.0 USD
1019062,1,https://www.ravelry.com/patterns/library/shawl-entrelac-autumn,Ravelry,5.0 USD
1005560,1,https://www.ravelry.com/patterns/library/shawl-tabeela,Ravelry,3.5 EUR
1012235,1,https://www.ravelry.com/patterns/library/shawl-09-11,Ravelry,2.0 EUR
1055475,1,https://www.ravelry.com/patterns/library/shawl-crazy-rhombuses,Ravelry,5.5 EUR
1036801,1,https://www.ravelry.com/patterns/library/shawl-redowa,Ravelry,5.5 USD
1065269,1,https://www.ravelry.com/patterns/library/shawl-tango-nuevo,Ravelry,6.9 USD
1078848,1,https://www.ravelry.com/patterns/library/shawl-for-sandancers,Ravelry,Free
1056408,1,https://www.ravelry.com/patterns/library/shawl-dark,Ravelry,5.0 USD
1056786,1,https://www.ravelry.com/patterns/library/shawl-mosaic,Ravelry,Free
1090307,1,https://www.ravelry.com/patterns/library/shawl-vorst-en-kerstmis,Ravelry,Free
1098889,1,https://www.ravelry.com/patterns/library/shawl-58,Ravelry,Free
1081721,1,https://www.ravelry.com/patterns/library/shawl-viklau,Ravelry,Free
1078098,1,https://www.ravelry.com/patterns/library/shawl-florette,Ravelry,Free
1093888,1,https://www.ravelry.com/patterns/library/shawl-with-purse-stitch-hood,Ravelry,3.0 USD
1100705,1,https://www.ravelry.com/patterns/library/shawl-10-14,Ravelry,2.0 EUR
1104691,1,https://www.ravelry.com/patterns/library/shawl-crime,Ravelry,3.0 EUR
1109276,1,https://www.ravelry.com/patterns/library/shawl-10-28,Ravelry,2.0 EUR
1138845,1,https://www.ravelry.com/patterns/library/shawl-valeria-2,Ravelry,Free
1134943,1,https://www.ravelry.com/patterns/library/shawl-margarita,Ravelry,6.9 USD
1134795,1,https://www.ravelry.com/patterns/library/shawl-2020,Ravelry,40.0 DKK
1148410,1,https://www.ravelry.com/patterns/library/shawl-ksenia,Ravelry,Free
1175277,1,https://www.ravelry.com/patterns/library/shawl--caterpillar,Ravelry,Free
1159451,1,https://www.ravelry.com/patterns/library/shawl-mkal-2021,Ravelry,5.0 USD
1150040,1,https://www.ravelry.com/patterns/library/shawl-tepuy,Ravelry,6.0 USD
1176135,1,https://www.ravelry.com/patterns/library/shawl-mayra,Ravelry,5.5 EUR
1174978,1,https://www.ravelry.com/patterns/library/shawl-infinito,Ravelry,4.0 EUR
1189085,1,https://www.ravelry.com/patterns/library/shawl-crown-imperial,Ravelry,300.0 RUB
1213374,1,https://www.ravelry.com/patterns/library/shawl-67,Ravelry,Free
1223559,1,https://www.ravelry.com/patterns/library/shawl-1-3,Ravelry,49.0 DKK
1199174,1,https://www.ravelry.com/patterns/library/shawl-no-more,Ravelry,Free
1188008,1,https://www.ravelry.com/patterns/library/shawl-for-adventures,Ravelry,3.95 EUR
1208295,1,https://www.ravelry.com/patterns/library/shawl-suri,Ravelry,3.5 EUR
1195491,1,https://www.ravelry.com/patterns/library/shawl-alba-2,Ravelry,Free
1229457,1,https://www.ravelry.com/patterns/library/shawl-for-lori-delight,Ravelry,5.0 USD
1218104,1,https://www.ravelry.com/patterns/library/shawl-vicenta,Ravelry,Free
1256417,1,https://www.ravelry.com/patterns/library/shawl-wheat,Ravelry,5.0 USD
1258111,1,https://www.ravelry.com/patterns/library/shawl--graphic,Ravelry,5.5 USD
1247846,1,https://www.ravelry.com/patterns/library/shawl-jazz,Ravelry,5.0 USD
1232690,1,https://www.ravelry.com/patterns/library/shawl---wrap-for-the-man,Ravelry,4.5 USD
1254916,1,https://www.ravelry.com/patterns/library/shawl-caramel,Ravelry,5.5 USD
1255854,1,https://www.ravelry.com/patterns/library/shawl-structural,Ravelry,4.5 USD
1239097,1,https://www.ravelry.com/patterns/library/shawl-1-4,Ravelry,50.0 DKK
1259445,1,https://www.ravelry.com/patterns/library/shawl-wind,Ravelry,5.0 USD
1240938,1,https://www.ravelry.com/patterns/library/shawl-2-4,Ravelry,50.0 DKK
1252176,1,https://www.ravelry.com/patterns/library/shawl-rosa,Ravelry,5.0 EUR
1270064,1,https://www.ravelry.com/patterns/library/shawl-harmony,Ravelry,5.5 USD
1271436,1,https://www.ravelry.com/patterns/library/shawl-08-10,Ravelry,2.0 EUR
1234425,1,https://www.ravelry.com/patterns/library/shawl-2-3,Ravelry,50.0 DKK
1276112,1,https://www.ravelry.com/patterns/library/shawl-provence,Ravelry,5.0 USD
1260480,1,https://www.ravelry.com/patterns/library/shawl-honey,Ravelry,5.0 USD
1257970,1,https://www.ravelry.com/patterns/library/shawl-with-leaf-fall,Ravelry,4.0 EUR
1262797,1,https://www.ravelry.com/patterns/library/shawl-copper,Ravelry,5.0 USD
1271440,1,https://www.ravelry.com/patterns/library/shawl-08-06,Ravelry,2.0 EUR
1250070,1,https://www.ravelry.com/patterns/library/shawl-sagebrush,Ravelry,5.0 USD
1271472,1,https://www.ravelry.com/patterns/library/shawl-08-24,Ravelry,2.0 EUR
1287564,1,https://www.ravelry.com/patterns/library/shawl-comfort,Ravelry,6.0 USD
1254144,1,https://www.ravelry.com/patterns/library/shawl-almond,Ravelry,5.0 USD
1271473,1,https://www.ravelry.com/patterns/library/shawl-08-28,Ravelry,2.0 EUR
1257245,1,https://www.ravelry.com/patterns/library/shawl--jasmine,Ravelry,5.0 USD
1278120,1,https://www.ravelry.com/patterns/library/shawl-aura,Ravelry,5.5 USD
1261081,1,https://www.ravelry.com/patterns/library/shawl-mother-of-pearl,Ravelry,5.0 USD
1280495,1,https://www.ravelry.com/patterns/library/shawl-in-reverse,Ravelry,7.0 USD
1281252,1,https://www.ravelry.com/patterns/library/shawl-with-centre-plait,Ravelry,2.5 GBP
1322714,1,https://www.ravelry.com/patterns/library/shawl-charm,Ravelry,5.0 USD
1293299,1,https://www.ravelry.com/patterns/library/shawl-fantasy,Ravelry,5.0 USD
1296911,1,https://www.ravelry.com/patterns/library/shawl-arabesque,Ravelry,5.5 USD
1336623,1,https://www.ravelry.com/patterns/library/shawl-we-dance-olympia,Ravelry,6.0 USD
1337463,1,https://www.ravelry.com/patterns/library/shawl-lines,Ravelry,3.0 EUR
1309182,1,https://www.ravelry.com/patterns/library/shawl-amber,Ravelry,5.5 USD
1313785,1,https://www.ravelry.com/patterns/library/shawl-3-3,Ravelry,49.0 DKK
1305209,1,https://www.ravelry.com/patterns/library/shawl-chestnut,Ravelry,5.5 USD
1307337,1,https://www.ravelry.com/patterns/library/shawl-60,Ravelry,Free
1358351,1,https://www.ravelry.com/patterns/library/shawl-4-eclipse,Ravelry,50.0 DKK
1338231,1,https://www.ravelry.com/patterns/library/shawl-tahiti,Ravelry,6.0 EUR
7284282,1,https://www.ravelry.com/patterns/library/shawl-waves,Ravelry,Free
7286771,1,https://www.ravelry.com/patterns/library/shawl-bordo,Ravelry,8.5 USD
7282932,1,https://www.ravelry.com/patterns/library/shawl-air,Ravelry,6.0 USD
7292214,1,https://www.ravelry.com/patterns/library/shawl-white,Ravelry,Free
7318845,1,https://www.ravelry.com/patterns/library/shawl-sleepy-hollow,Ravelry,6.5 USD
7305270,1,https://www.ravelry.com/patterns/library/shawl-tenderness,Ravelry,5.0 USD
7311779,1,https://www.ravelry.com/patterns/library/shawl-spring-2,Ravelry,5.0 USD
7322877,1,https://www.ravelry.com/patterns/library/shawl-of-the-wild,Ravelry,5.5 USD
7318437,1,https://www.ravelry.com/patterns/library/shawl-printed,Ravelry,5.0 EUR
7352973,1,https://www.ravelry.com/patterns/library/shawl-neriah,Ravelry,6.0 USD
7317327,1,https://www.ravelry.com/patterns/library/shawl-hygge,Ravelry,5.0 EUR
7369895,1,https://www.ravelry.com/patterns/library/shawl-olga,Ravelry,750.0 RUB
7353201,1,https://www.ravelry.com/patterns/library/shawl-emiko,Ravelry,6.0 USD
7339164,1,https://www.ravelry.com/patterns/library/shawl-lidia,Ravelry,6.5 CAD
7351635,1,https://www.ravelry.com/patterns/library/shawl-farah,Ravelry,6.0 USD
7353189,1,https://www.ravelry.com/patterns/library/shawl-eira,Ravelry,6.0 USD
7357986,1,https://www.ravelry.com/patterns/library/shawl-crescent-lyra,Ravelry,14.5 EUR
7406544,1,https://www.ravelry.com/patterns/library/shawl-dark-foggy-morning,Ravelry,6.0 EUR
7370919,1,https://www.ravelry.com/patterns/library/shawl-alharaca,Ravelry,6.0 USD
7383795,1,https://www.ravelry.com/patterns/library/shawl-rosehip,Ravelry,6.0 USD
7425873,1,https://www.ravelry.com/patterns/library/shawl-anne,Ravelry,5.0 USD
7432445,1,https://www.ravelry.com/patterns/library/shawl-with-collar,Ravelry,Free
31999,1,https://www.ravelry.com/patterns/library/shawl-collared-vest---wg48,Ravelry,Free
154523,1,https://www.ravelry.com/patterns/library/shawl-collar-slipover---tabard-vest,Ravelry,Free
392736,1,https://www.ravelry.com/patterns/library/shawl-collar-jacket-kids,Ravelry,Free
137439,1,https://www.ravelry.com/patterns/library/shawl-collar-jacket-adults,Ravelry,Free
44807,1,https://www.ravelry.com/patterns/library/shawl-collared-shrug,Ravelry,Free
216264,1,https://www.ravelry.com/patterns/library/shawl-collar-shawl,Ravelry,6.0 USD
490676,1,https://www.ravelry.com/patterns/library/shawl-size-small,Ravelry,Free
7308509,1,https://www.ravelry.com/patterns/library/shawl-with-butterfly,Ravelry,6.0 USD
7345569,1,https://www.ravelry.com/patterns/library/shawl-in-diagonal-pattern,Ravelry,Free
10271,1,https://www.ravelry.com/patterns/library/shawl-collared-sweater,Ravelry,Free
24200,1,https://www.ravelry.com/patterns/library/shawl-collar-sweater-2,Ravelry,Free
27798,1,https://www.ravelry.com/patterns/library/shawl-collar-pullover-ms-406,Ravelry,Free
25108,1,https://www.ravelry.com/patterns/library/shawl-collared-sweater-4,Ravelry,Free
17195,1,https://www.ravelry.com/patterns/library/shawl-collared-sweater-3,Ravelry,Free
61541,1,https://www.ravelry.com/patterns/library/shawl-collar-tunic,Ravelry,Free
97898,1,https://www.ravelry.com/patterns/library/shawl-collar-pullover-6,Ravelry,7.0 USD
137097,1,https://www.ravelry.com/patterns/library/shawl-collar-sweater-5,Ravelry,Free
142298,1,https://www.ravelry.com/patterns/library/shawl-collared-sweater-7,Ravelry,3.5 GBP
166793,1,https://www.ravelry.com/patterns/library/shawl-collar-rib-sweater,Ravelry,Free
227881,1,https://www.ravelry.com/patterns/library/shawl-collar-sweater-7,Ravelry,Free
263489,1,https://www.ravelry.com/patterns/library/shawl-collar-pullover-4,Ravelry,Free
421389,1,https://www.ravelry.com/patterns/library/shawl-collar-slipon-6075,Ravelry,Free
435540,1,https://www.ravelry.com/patterns/library/shawl-collar-aran,Ravelry,Free
482743,1,https://www.ravelry.com/patterns/library/shawl-neck-sweater-2,Ravelry,Free
471421,1,https://www.ravelry.com/patterns/library/shawl-collar-sweater-10,Ravelry,Free
624244,1,https://www.ravelry.com/patterns/library/shawl-collar-sweater-12,Ravelry,Free
969561,1,https://www.ravelry.com/patterns/library/shawl-collar-pullover-sport-weight,Ravelry,Free
969563,1,https://www.ravelry.com/patterns/library/shawl-collar-pullover-worsted-weight,Ravelry,Free
971492,1,https://www.ravelry.com/patterns/library/shawl-collar-sweater-10090,Ravelry,5.0 USD
7428357,1,https://www.ravelry.com/patterns/library/shawl-collar-slipon,Ravelry,Free
7437130,1,https://www.ravelry.com/patterns/library/shawl-collared-pullover-4,Ravelry,Free
65848,1,https://www.ravelry.com/patterns/library/shawl-collared-aran-sweater,Ravelry,Free
7433780,1,https://www.ravelry.com/patterns/library/shawl-collar-pullover-9,Ravelry,Free
27780,1,https://www.ravelry.com/patterns/library/shawl-collar-sweater,Ravelry,Free
131041,1,https://www.ravelry.com/patterns/library/shawl-collar-sweater-4,Ravelry,Free
141037,1,https://www.ravelry.com/patterns/library/shawl-collared-fair-isle-cardigan,Ravelry,Free
101041,1,https://www.ravelry.com/patterns/library/shawl-collar-baby-vest,Ravelry,Free
149942,1,https://www.ravelry.com/patterns/library/shawl-collar-sweater-6,Ravelry,Free
190198,1,https://www.ravelry.com/patterns/library/shawl-collar-rib-texture-sweater,Ravelry,Free
241330,1,https://www.ravelry.com/patterns/library/shawl-collar-jacket-8,Ravelry,5.0 USD
270552,1,https://www.ravelry.com/patterns/library/shawl-collar-popover,Ravelry,Free
242749,1,https://www.ravelry.com/patterns/library/shawl-collar-baby-coat,Ravelry,4.0 USD
307147,1,https://www.ravelry.com/patterns/library/shawl-collar-cardigan-10,Ravelry,Free
924269,1,https://www.ravelry.com/patterns/library/shawl-game-baby-pullover,Ravelry,7.0 USD
1352308,1,https://www.ravelry.com/patterns/library/shawl-collar-baby-cardigan-2,Ravelry,2.5 GBP
22644,1,https://www.ravelry.com/patterns/library/shawl-collar-cardigan-4,Ravelry,Free
25434,1,https://www.ravelry.com/patterns/library/shawl-collar-jacket-2,Ravelry,Free
100077,1,https://www.ravelry.com/patterns/library/shawl-collar-cardigan-5,Ravelry,Free
64582,1,https://www.ravelry.com/patterns/library/shawl-collared-lacy-rib-cardigan,Ravelry,Free
63962,1,https://www.ravelry.com/patterns/library/shawl-collar-jacket-15,Ravelry,Free
112498,1,https://www.ravelry.com/patterns/library/shawl-collar-cardigan-7,Ravelry,Free
116607,1,https://www.ravelry.com/patterns/library/shawl-collar-cardigan-8,Ravelry,Free
54709,1,https://www.ravelry.com/patterns/library/shawl-collar-jacket-4,Ravelry,Free
128234,1,https://www.ravelry.com/patterns/library/shawl-collar-cardigan-3,Ravelry,Free
147457,1,https://www.ravelry.com/patterns/library/shawl-cardigan,Ravelry,Free
117142,1,https://www.ravelry.com/patterns/library/shawl-collar-cardiagan,Ravelry,Free
166910,1,https://www.ravelry.com/patterns/library/shawl-collar-cardigan-jacket,Ravelry,Free
169567,1,https://www.ravelry.com/patterns/library/shawl-collared-cardigan-4,Ravelry,5.0 USD
251571,1,https://www.ravelry.com/patterns/library/shawl-collared-jacket-8,Ravelry,Free
196478,1,https://www.ravelry.com/patterns/library/shawl-collared-cardigan-2,Ravelry,Free
256622,1,https://www.ravelry.com/patterns/library/shawl-collared-cardigan-with-peplum,Ravelry,Free
323492,1,https://www.ravelry.com/patterns/library/shawl-collar-cardigan-11,Ravelry,Free
309273,1,https://www.ravelry.com/patterns/library/shawl-collared-cardigans,Ravelry,Free
302627,1,https://www.ravelry.com/patterns/library/shawl-collar-jacket-wj202,Ravelry,Free
353611,1,https://www.ravelry.com/patterns/library/shawl-collar-cardigan-9,Ravelry,Free
431828,1,https://www.ravelry.com/patterns/library/shawl-collared-jacket-13,Ravelry,Free
421392,1,https://www.ravelry.com/patterns/library/shawl-collar-cardigan-6076,Ravelry,Free
371532,1,https://www.ravelry.com/patterns/library/shawl-collar-jacket-7,Ravelry,Free
372635,1,https://www.ravelry.com/patterns/library/shawl-collar-cardigan-with-floral-embroidery,Ravelry,Free
439627,1,https://www.ravelry.com/patterns/library/shawl-collar-lace-jacket,Ravelry,4.5 AUD
384339,1,https://www.ravelry.com/patterns/library/shawl-collar-cardigan-15,Ravelry,Free
549243,1,https://www.ravelry.com/patterns/library/shawl-collar-jacket-14,Ravelry,Free
584695,1,https://www.ravelry.com/patterns/library/shawl-collar-sweater-11,Ravelry,Free
656831,1,https://www.ravelry.com/patterns/library/shawl-collar-jacket-or-vest,Ravelry,Free
737270,1,https://www.ravelry.com/patterns/library/shawl-collar-cardigans,Ravelry,Free
812555,1,https://www.ravelry.com/patterns/library/shawl-collar-cardigan-22,Ravelry,Free
844494,1,https://www.ravelry.com/patterns/library/shawl-collar-cardigan,Ravelry,Free
969526,1,https://www.ravelry.com/patterns/library/shawl-collar-cardigan-sport-weight,Ravelry,Free
969528,1,https://www.ravelry.com/patterns/library/shawl-collar-cardigan-worsted-weight,Ravelry,Free
1273761,1,https://www.ravelry.com/patterns/library/shawl-collar-jacket-19,Ravelry,Free
1256770,1,https://www.ravelry.com/patterns/library/shawl-collar-cardigan-25,Ravelry,5.0 USD
7433624,1,https://www.ravelry.com/patterns/library/shawl-collared-cardigan-13,Ravelry,Free
7433346,1,https://www.ravelry.com/patterns/library/shawl-collar-cable-cardigan,Ravelry,Free
212632,1,https://www.ravelry.com/patterns/library/shawl-ministry-pins,Ravelry,Free
273500,1,https://www.ravelry.com/patterns/library/shawl-pin-knitted-wire,Ravelry,Free
17012,1,https://www.ravelry.com/patterns/library/19-lace-shawl,Ravelry,6.0 USD
14403,1,https://www.ravelry.com/patterns/library/diamond-knit-shawl,Ravelry,Free
41938,1,https://www.ravelry.com/patterns/library/02-beaded-shawl,Ravelry,5.0 USD
65962,1,https://www.ravelry.com/patterns/library/country-club-shawl,Ravelry,Free
98302,1,https://www.ravelry.com/patterns/library/10-triangle-lace-shawl,Ravelry,4.0 USD
60378,1,https://www.ravelry.com/patterns/library/22-lace-shawl,Ravelry,4.0 USD
88323,1,https://www.ravelry.com/patterns/library/p10-cable-margaret-shawl,Ravelry,Free
108733,1,https://www.ravelry.com/patterns/library/triangle-shawl-thrihyrna,Ravelry,Free
95388,1,https://www.ravelry.com/patterns/library/park-avenue-shawl,Ravelry,Free
87654,1,https://www.ravelry.com/patterns/library/10-beaded-shawl,Ravelry,5.0 USD
247159,1,https://www.ravelry.com/patterns/library/nob-hill-shawl,Ravelry,Free
352591,1,https://www.ravelry.com/patterns/library/shawl-collar-capelet,Ravelry,Free
404641,1,https://www.ravelry.com/patterns/library/cable-knit-shawl,Ravelry,5.99 USD
497494,1,https://www.ravelry.com/patterns/library/plaza-shawl,Ravelry,Free
505308,1,https://www.ravelry.com/patterns/library/shawl-petruschka,Ravelry,3.0 EUR
753937,1,https://www.ravelry.com/patterns/library/rectangle-shawl-3,Ravelry,Free
753939,1,https://www.ravelry.com/patterns/library/crescent-shawl-15,Ravelry,Free
753942,1,https://www.ravelry.com/patterns/library/square-shawl-5,Ravelry,Free
753945,1,https://www.ravelry.com/patterns/library/circle-shawl-3,Ravelry,Free
789560,1,https://www.ravelry.com/patterns/library/hope-shawl-2,Ravelry,5.8 EUR
789555,1,https://www.ravelry.com/patterns/library/journey-shawl-2,Ravelry,5.8 EUR
789537,1,https://www.ravelry.com/patterns/library/twig-shawl-2,Ravelry,5.8 EUR
789484,1,https://www.ravelry.com/patterns/library/good-fortune-shawl-2,Ravelry,5.8 EUR
789543,1,https://www.ravelry.com/patterns/library/lucky-star-shawl,Ravelry,5.8 EUR
790187,1,https://www.ravelry.com/patterns/library/lime-tree-shawl,Ravelry,5.8 EUR
1212951,1,https://www.ravelry.com/patterns/library/creemee-swirl-shawl,Ravelry,0.99 USD
1312571,1,https://www.ravelry.com/patterns/library/dry-stone-wall-shawl,Ravelry,Free
1312578,1,https://www.ravelry.com/patterns/library/summer-morning-shawl,Ravelry,Free
1312585,1,https://www.ravelry.com/patterns/library/elsas-shawl-2,Ravelry,Free
1312592,1,https://www.ravelry.com/patterns/library/winds-nest-shawl,Ravelry,Free
1311756,1,https://www.ravelry.com/patterns/library/necklace-shawl-2,Ravelry,Free
1311819,1,https://www.ravelry.com/patterns/library/swing-shawl-2,Ravelry,Free
1312575,1,https://www.ravelry.com/patterns/library/beckoning-dawn-shawl,Ravelry,Free
1311788,1,https://www.ravelry.com/patterns/library/solstice-shawl-7,Ravelry,Free
1312567,1,https://www.ravelry.com/patterns/library/swallows-nest-shawl,Ravelry,Free
1312602,1,https://www.ravelry.com/patterns/library/friars-lantern-net-shawl,Ravelry,Free
1311750,1,https://www.ravelry.com/patterns/library/retro-shawl-2,Ravelry,Free
1312597,1,https://www.ravelry.com/patterns/library/butterfly-shawl-22,Ravelry,Free
1312605,1,https://www.ravelry.com/patterns/library/gratitude-shawl-4,Ravelry,Free
1311761,1,https://www.ravelry.com/patterns/library/field-edge-shawl,Ravelry,Free
1312580,1,https://www.ravelry.com/patterns/library/stalk-shawl,Ravelry,Free
54724,1,https://www.ravelry.com/patterns/library/shawl-33,Ravelry,4.5 USD
99903,1,https://www.ravelry.com/patterns/library/shawl-collar-waistcoat-vests,Ravelry,Free
205724,1,https://www.ravelry.com/patterns/library/shawl-collared-waistcoat,Ravelry,Free
155350,1,https://www.ravelry.com/patterns/library/shawl-collared-vest-6,Ravelry,Free
372587,1,https://www.ravelry.com/patterns/library/shawl-collar-vest-10,Ravelry,Free
298080,1,https://www.ravelry.com/patterns/library/shawl-collared-vest-7,Ravelry,Free
375526,1,https://www.ravelry.com/patterns/library/shawl-collar-vest-11,Ravelry,6.0 USD
453382,1,https://www.ravelry.com/patterns/library/shawl-collared-vest-5,Ravelry,Free
1105694,1,https://www.ravelry.com/patterns/library/shawl-collar-vest-14,Ravelry,Free
1294200,1,https://www.ravelry.com/patterns/library/shawl-collar-open-front-vest,Ravelry,Free
7395929,1,https://www.ravelry.com/patterns/library/shawl-collar-vest-the-classic,Ravelry,6.0 USD
41138,1,https://www.ravelry.com/patterns/library/shawl-neck-sweater,Ravelry,Free
236890,1,https://www.ravelry.com/patterns/library/shawl-cardi-fits-18-dolls,Ravelry,2.5 USD
532883,1,https://www.ravelry.com/patterns/library/shawl-neck-sweater--cap,Ravelry,Free
526887,1,https://www.ravelry.com/patterns/library/shawl-neck-sweater-for-18-slim-bodied-dolls,Ravelry,Free
14428,1,https://www.ravelry.com/patterns/library/shawl-collared-sweater-5,Ravelry,Free
10672,1,https://www.ravelry.com/patterns/library/shawl-collared-sweater-with-fair-isle-bands,Ravelry,Free
139517,1,https://www.ravelry.com/patterns/library/shawl-neck-sheep-sweater,Ravelry,6.0 USD
241709,1,https://www.ravelry.com/patterns/library/shawl-collar-cardigan-with-flower,Ravelry,Free
